Time [ns],V(U1B5_M_DQ_0__B2) [V]
4.051078378,0.719239478
4.055635188,0.719197478
4.060191997,0.718893483
4.064748806,0.718325438
4.069305615,0.717502606
4.073862425,0.716445226
4.078419234,0.715186658
4.082976043,0.713763143
4.087532852,0.712208454
4.092089662,0.710550341
4.096646471,0.708809462
4.10120328,0.707001448
4.10576009,0.705141786
4.110316899,0.703251641
4.114873708,0.701357527
4.119430517,0.699488779
4.120558007,0.699034581
4.121685497,0.698584654
4.123940477,0.697696234
4.127710272,0.696254426
4.132912564,0.6943746
4.138114857,0.692643997
4.143317149,0.69108341
4.148519441,0.689714298
4.153721734,0.688559677
4.158924026,0.687640809
4.164126319,0.686970097
4.165253809,0.686863931
4.166381298,0.686769734
4.168636278,0.686611204
4.172479669,0.686444385
4.177967506,0.686439188
4.183455344,0.686702057
4.188943182,0.687216142
4.190070671,0.687356365
4.191198161,0.687506095
4.193453141,0.687828166
4.197635611,0.688510771
4.198763101,0.688717515
4.199890591,0.68893164
4.20214557,0.689377337
4.206379352,0.690277105
4.210725334,0.691273709
4.215071317,0.692324025
4.2192,0.693354232
4.219304641,0.69338068
4.219409283,0.693407137
4.220536773,0.693692903
4.221664262,0.693979485
4.223919242,0.694553944
4.225046732,0.69484156
4.226174222,0.695129287
4.228429202,0.695704432
4.232525448,0.696745301
4.237926496,0.698101275
4.243327544,0.699424592
4.248728593,0.700694312
4.253911227,0.70183593
4.259093862,0.702871665
4.259254898,0.702820621
4.259415935,0.70265716
4.25944544,0.702618129
4.259474945,0.702578563
4.259498617,0.7025472
4.259522289,0.702516685
4.259545961,0.702487336
4.259577317,0.702450537
4.259608673,0.702416196
4.259640029,0.702384229
4.259671385,0.702354441
4.259714817,0.702316279
4.25977836,0.702265506
4.259864321,0.702203476
4.259925763,0.702162557
4.259987205,0.702124157
4.260048647,0.702088523
4.260135542,0.702043664
4.260222438,0.702005642
4.260291775,0.701979816
4.260361112,0.701957198
4.260470655,0.70192602
4.260580197,0.701899077
4.26068974,0.701876316
4.260799282,0.701858226
4.260908825,0.701844831
4.261018367,0.701835412
4.261166164,0.701827318
4.261313961,0.70182351
4.261461759,0.701823944
4.261750135,0.701836528
4.262038512,0.701861642
4.262501839,0.701921747
4.262965165,0.7020017
4.263600576,0.702135208
4.264557873,0.702368945
4.265717716,0.702674999
4.26687756,0.702977311
4.268037403,0.703253031
4.2692,0.703486551
4.269304641,0.703504943
4.269409283,0.703522879
4.270077651,0.703618166
4.270746019,0.703693824
4.272082755,0.703796443
4.273911074,0.703823107
4.275739394,0.703719764
4.277567713,0.703498783
4.279396033,0.703177599
4.281224352,0.702773698
4.283052672,0.702302703
4.284880991,0.701777993
4.286709311,0.701211059
4.28853763,0.700611779
4.290757433,0.699853875
4.291425801,0.699620083
4.292094168,0.699385323
4.293430904,0.698914074
4.296045939,0.697991767
4.299717542,0.696714992
4.303389144,0.695469516
4.307060747,0.694242712
4.31073235,0.693003515
4.314403953,0.691714614
4.318075555,0.690348435
4.321747158,0.688899369
4.325418761,0.687385507
4.329090364,0.68584224
4.332761966,0.684310611
4.337188991,0.682527767
4.341616015,0.68084367
4.34604304,0.679261606
4.350470064,0.677769696
4.354897089,0.676358877
4.359324113,0.675036142
4.363751138,0.673827856
4.368178162,0.672773545
4.372605186,0.671914502
4.378096998,0.671165098
4.38358881,0.67079288
4.389080622,0.670797437
4.394572434,0.671164326
4.400064246,0.671874801
4.405556058,0.672912801
4.41104787,0.674254386
4.416539682,0.675853085
4.422031494,0.677631876
4.427523306,0.679493988
4.433015118,0.681335954
4.438226481,0.682973351
4.443437843,0.684421823
4.448649206,0.685626697
4.4536,0.686504888
4.454509686,0.686630886
4.455419372,0.686746203
4.457238745,0.68694873
4.460467676,0.687197628
4.465247458,0.687272212
4.47002724,0.686979494
4.470936927,0.686874587
4.471846613,0.686756557
4.473665985,0.686488566
4.477158324,0.685843324
4.481813898,0.684722457
4.486469472,0.683350662
4.490806315,0.681910046
4.493024747,0.681131742
4.493458679,0.680977035
4.493686969,0.680813765
4.493794256,0.680727949
4.493878642,0.680661909
4.493963028,0.680599721
4.494047413,0.680541744
4.494131799,0.680487082
4.494216185,0.680434661
4.494318924,0.680372996
4.494421662,0.680313591
4.49456136,0.680236818
4.494701058,0.680164416
4.494840757,0.680095314
4.495107912,0.679969075
4.495375067,0.679849262
4.49576027,0.679686174
4.496145473,0.679531273
4.496719975,0.679310771
4.497419169,0.679055254
4.498466469,0.678690272
4.500215411,0.678106326
4.501951098,0.677537001
4.5036,0.676992233
4.504746782,0.67660413
4.505893565,0.676211252
4.50818713,0.675418132
4.511374109,0.674317057
4.514561089,0.673248544
4.517748068,0.672246716
4.520935048,0.671341877
4.52208183,0.671052137
4.523228613,0.670779775
4.525522178,0.670279704
4.529170212,0.669629212
4.533872378,0.66907757
4.538574544,0.668852029
4.54327671,0.668931386
4.547978876,0.669275771
4.552681042,0.669841549
4.557383208,0.670592831
4.562085374,0.671509898
4.56678754,0.672585649
4.571489706,0.673818805
4.576191872,0.675206362
4.580894038,0.676737387
4.585596204,0.678396627
4.59029837,0.680168553
4.595000536,0.682041148
4.599702702,0.684007496
4.604404868,0.68606187
4.609107033,0.688198883
4.613809199,0.690411054
4.618511365,0.692686188
4.623213531,0.695007228
4.627915697,0.697353158
4.632617863,0.699701144
4.637320029,0.702027544
4.642022195,0.704305735
4.646724361,0.706506799
4.651426527,0.708596254
4.656128693,0.710534113
4.660830859,0.712279329
4.666513348,0.714074985
4.671953007,0.715423696
4.673099789,0.715650033
4.674246571,0.715857861
4.676540136,0.71622602
4.680424836,0.716685305
4.684309535,0.716927977
4.688,0.716958511
4.688116268,0.71695622
4.688232536,0.716953744
4.689379319,0.716911125
4.690526101,0.716850441
4.692819666,0.716684701
4.696871681,0.716232931
4.702267872,0.715322069
4.707664063,0.714102153
4.713060254,0.712640446
4.718456445,0.711016195
4.72340418,0.709455393
4.726297098,0.708536255
4.727387893,0.708191437
4.727898867,0.708030593
4.728120132,0.708001583
4.728214579,0.707993049
4.728258725,0.707999486
4.728268564,0.708001729
4.728278403,0.708004066
4.728288242,0.708006367
4.7283019,0.708009353
4.728312144,0.708011387
4.728322389,0.708013244
4.728332634,0.708014939
4.728346369,0.708017
4.728368618,0.708019939
4.728395376,0.708022951
4.728422135,0.708025426
4.728448893,0.708027311
4.728475652,0.708028525
4.72850241,0.708029009
4.728547421,0.708028194
4.728592431,0.708025583
4.728637441,0.708021628
4.728709035,0.708013828
4.728780629,0.708005384
4.728852223,0.707996794
4.728923817,0.707987745
4.728995412,0.70797751
4.729107073,0.707957914
4.729189817,0.707940511
4.729272561,0.707921381
4.729387575,0.707893505
4.72950259,0.70786498
4.729617605,0.707835458
4.72977146,0.707793247
4.729925315,0.707747941
4.73007917,0.707700713
4.73031664,0.707625765
4.73055411,0.707548093
4.73095451,0.707410799
4.73135491,0.7072679
4.731935915,0.70705344
4.732724451,0.706751924
4.733831465,0.706316279
4.735244528,0.705752242
4.73665759,0.705191752
4.738,0.704671964
4.738116268,0.704627762
4.738232536,0.704583714
4.739379319,0.70416661
4.740526101,0.703768794
4.742819666,0.703024163
4.746057146,0.702108964
4.749294626,0.701361177
4.752532106,0.700770531
4.755769586,0.700313541
4.759007066,0.699960544
4.762244545,0.699681955
4.765482025,0.699454081
4.769462885,0.699225228
4.770609667,0.6991713
4.77175645,0.699123135
4.774050014,0.699043122
4.778129911,0.698980643
4.783467946,0.699113515
4.78880598,0.699531445
4.794144015,0.700229633
4.799482049,0.701159901
4.804820084,0.702258887
4.810158119,0.70347309
4.815496153,0.704777061
4.820834188,0.706165657
4.826172222,0.707635425
4.831510257,0.709161725
4.836848292,0.710692663
4.842186326,0.712156471
4.847524361,0.713473156
4.852862396,0.714568808
4.85820043,0.71536989
4.863538465,0.715787552
4.868876499,0.715707852
4.874214534,0.714984404
4.879552569,0.713437165
4.884890603,0.710859858
4.890228638,0.707033493
4.895566672,0.701734553
4.900904707,0.694735961
4.906242742,0.685804549
4.911580776,0.674702374
4.916918811,0.661226401
4.9224,0.64481033
4.923546782,0.640983503
4.924693565,0.637044549
4.92698713,0.628891411
4.930923371,0.613974905
4.936269747,0.59190815
4.941616123,0.568035011
4.946962499,0.542752973
4.952308875,0.516471941
4.957395235,0.490898159
4.960627659,0.474493684
4.961815036,0.468454432
4.962461277,0.465268392
4.962919134,0.463006252
4.963376991,0.460722503
4.963834848,0.458420364
4.964292705,0.456106351
4.964750562,0.453785209
4.96542243,0.450372404
4.966344129,0.445685385
4.967700194,0.438792667
4.969293348,0.430720143
4.970886503,0.422694615
4.9724,0.415127824
4.973546782,0.409457546
4.974693565,0.403829189
4.97698713,0.392680365
4.980796571,0.374543999
4.984606013,0.356936113
4.988415455,0.339879673
4.992224897,0.323378084
4.996034339,0.307418639
4.999843781,0.291978712
5.004591258,0.273418549
5.009338736,0.255574252
5.014086213,0.238433414
5.018833691,0.222001167
5.023581168,0.206286767
5.028328646,0.191290043
5.029475428,0.187795113
5.030622211,0.184340677
5.032915775,0.177530798
5.036979691,0.16582002
5.042572314,0.150464656
5.048164937,0.135972849
5.053757561,0.12231768
5.059350184,0.109474013
5.064942808,0.097410185
5.070535431,0.086084407
5.076128055,0.075446041
5.081720678,0.065443315
5.087313302,0.056029144
5.092905925,0.047165451
5.098498549,0.038821719
5.104091172,0.030976919
5.109683796,0.023620138
5.115276419,0.016745324
5.120869043,0.010352802
5.126461666,0.004447381
5.13205429,-0.000965576
5.137646913,-0.005882013
5.142495796,-0.009744016
5.147344679,-0.013239406
5.152193561,-0.016378791
5.1568,-0.019045652
5.156927895,-0.01911527
5.15705579,-0.019184667
5.158202572,-0.019789423
5.159349355,-0.020376714
5.16164292,-0.021509243
5.165888476,-0.023447164
5.171909454,-0.02585997
5.177930432,-0.027940995
5.179077214,-0.028299302
5.180223996,-0.028649605
5.182517561,-0.029332523
5.187062271,-0.030622297
5.188487398,-0.031007821
5.189912525,-0.031387844
5.19276278,-0.032136515
5.194412715,-0.032563493
5.195498455,-0.032841958
5.196215999,-0.033024924
5.19669005,-0.033145348
5.196770524,-0.033165755
5.196871351,-0.033224018
5.196906647,-0.033250794
5.1969319,-0.033270893
5.196966346,-0.033298591
5.196992306,-0.033319222
5.197018266,-0.033339364
5.197054662,-0.033366497
5.197058858,-0.033371369
5.197063055,-0.033376382
5.197067251,-0.033381425
5.197071447,-0.033386456
5.197077073,-0.033393178
5.1970827,-0.03339989
5.197088326,-0.03340661
5.197095443,-0.033415144
5.197102561,-0.033423725
5.197109679,-0.033432355
5.197118923,-0.033443622
5.197128166,-0.033454934
5.197139293,-0.033468568
5.197152749,-0.033485014
5.197169817,-0.033505699
5.197191538,-0.033531573
5.197213258,-0.033556816
5.197234979,-0.033581352
5.197256699,-0.033605152
5.197284209,-0.033634245
5.197320689,-0.033671096
5.197372612,-0.033720487
5.197440678,-0.033780717
5.197545337,-0.033866036
5.197649997,-0.033944884
5.197729118,-0.034000784
5.197808238,-0.034053384
5.197965651,-0.034147982
5.198078355,-0.034208423
5.198191059,-0.034264322
5.198382316,-0.034351702
5.198533459,-0.034414824
5.198736314,-0.034491506
5.198939168,-0.034560339
5.199142023,-0.034623237
5.199414718,-0.034700223
5.199758339,-0.034786306
5.200193972,-0.034881313
5.200930073,-0.03501592
5.201666175,-0.035127466
5.202835491,-0.03527807
5.204179392,-0.035438851
5.205523294,-0.035610844
5.2068,-0.035799913
5.206927895,-0.035820714
5.20705579,-0.035841881
5.20784006,-0.03598567
5.208624331,-0.036143321
5.210192872,-0.036491696
5.212348008,-0.037041517
5.214503145,-0.037661385
5.216658281,-0.038331529
5.218813417,-0.039031896
5.220968553,-0.039745055
5.22312369,-0.040457094
5.225278826,-0.041156518
5.227433962,-0.041832859
5.23012932,-0.042631121
5.232824679,-0.043360604
5.236108583,-0.044137277
5.236892853,-0.044299312
5.237677124,-0.044453544
5.239245665,-0.044743069
5.242382747,-0.045243731
5.246461767,-0.045763765
5.250540788,-0.046190159
5.254619808,-0.046578453
5.258698829,-0.046964907
5.26277785,-0.047361116
5.26685687,-0.047760747
5.271943651,-0.048251162
5.277030433,-0.04873602
5.282117214,-0.049238711
5.287203995,-0.049788753
5.292290777,-0.050398225
5.297377558,-0.051039763
5.302464339,-0.051644387
5.307551121,-0.052119706
5.312637902,-0.052376217
5.317724683,-0.05234789
5.322811464,-0.051994724
5.327898246,-0.051296445
5.332985027,-0.050241704
5.338071808,-0.048821023
5.34315859,-0.04702895
5.348245371,-0.04487277
5.353332152,-0.04238113
5.358418934,-0.039607988
5.363505715,-0.036628551
5.368592496,-0.033523849
5.373679277,-0.030366108
5.378114903,-0.027613272
5.382550529,-0.024888232
5.386986155,-0.022205491
5.3912,-0.019703291
5.3925278,-0.018927497
5.393855601,-0.018156972
5.396511202,-0.016630376
5.400918747,-0.014144914
5.40633032,-0.01117501
5.40765812,-0.010462302
5.408985921,-0.009753673
5.411641521,-0.008345381
5.415806901,-0.006154994
5.420966237,-0.003448385
5.426125572,-0.000707109
5.42886596,0.000776819
5.430947989,0.001922487
5.431333993,0.002002904
5.431617588,0.002070625
5.43180912,0.002128817
5.432000652,0.002197469
5.432192184,0.002274216
5.432383716,0.002357375
5.432631008,0.002472725
5.432878299,0.00259519
5.4332536,0.002790829
5.433628901,0.002995658
5.434230419,0.003338662
5.435087905,0.003850031
5.436221667,0.004553047
5.437482005,0.005355793
5.439352303,0.006562304
5.4412,0.007750982
5.4425278,0.008590944
5.443855601,0.009422044
5.446511202,0.011066595
5.449856373,0.013115809
5.453201544,0.015159326
5.456546715,0.01721692
5.457874515,0.018043477
5.459202316,0.018876328
5.461857917,0.020559527
5.465835234,0.023135133
5.470673307,0.026369214
5.475511379,0.029715532
5.480349451,0.033156358
5.485187524,0.036657995
5.490025596,0.040182439
5.494863669,0.04369928
5.499701741,0.047191743
5.504539813,0.050654823
5.509377886,0.054084439
5.514215958,0.057467065
5.519054031,0.06077904
5.525000079,0.064710667
5.530946127,0.068450348
5.536892175,0.07197978
5.542838223,0.075301638
5.548784271,0.078427174
5.554730319,0.08136399
5.560676367,0.084112662
5.566622416,0.086666589
5.572568464,0.089022228
5.578514512,0.091180117
5.579842312,0.091630044
5.581170113,0.092070138
5.583825714,0.092925123
5.588556379,0.09434976
5.59442763,0.095912318
5.600298881,0.09720959
5.606170131,0.09820202
5.611089085,0.098776572
5.616008039,0.099107652
5.620926994,0.09920042
5.6221252,0.099181593
5.623323407,0.099150251
5.6256,0.099062803
5.625739522,0.099056257
5.625879044,0.099049547
5.62707725,0.098980027
5.628275457,0.098899021
5.630671871,0.09870936
5.635159278,0.098251268
5.641102035,0.097457887
5.647044793,0.096495774
5.652987551,0.095418848
5.658712221,0.09432745
5.664436892,0.093240758
5.665340225,0.093072326
5.665897283,0.093206649
5.666197808,0.093305633
5.666409077,0.093371221
5.666620346,0.093430218
5.666831614,0.093483444
5.667111642,0.093547196
5.66749571,0.093625446
5.66798802,0.093715575
5.668612699,0.093819455
5.669420374,0.093942699
5.670673481,0.094120375
5.672343487,0.0943487
5.674013494,0.09458232
5.6756,0.094818383
5.675739522,0.094840031
5.675879044,0.094861834
5.67707725,0.095060322
5.678275457,0.095269749
5.680671871,0.095713689
5.684531413,0.096493574
5.688390956,0.097335643
5.692250498,0.098220843
5.69611004,0.099135868
5.699969583,0.100072367
5.703829125,0.101022761
5.708686767,0.102229512
5.713544408,0.103443971
5.718402049,0.104668359
5.723259691,0.10590917
5.728117332,0.107172676
5.733959088,0.108722687
5.739800844,0.110292734
5.7456426,0.111861294
5.751484356,0.113407078
5.752682563,0.113719342
5.75388077,0.114030415
5.756277183,0.114649012
5.760678068,0.115770564
5.766579549,0.117232324
5.77248103,0.118607285
5.778382511,0.11983316
5.784283991,0.120825947
5.790185472,0.121492686
5.796086953,0.12176661
5.801988433,0.121641888
5.807889914,0.121181119
5.813791395,0.120514866
5.819692876,0.119837513
5.825594356,0.119407668
5.831495837,0.11955093
5.837397318,0.12065844
5.843119516,0.1230813
5.848841714,0.127309834
5.854563912,0.133799358
5.86,0.142369541
5.861198207,0.14465124
5.862396414,0.147058329
5.864792827,0.152183769
5.869109252,0.162591661
5.874778466,0.178616965
5.880447681,0.197142475
5.886116896,0.217855147
5.89178611,0.240377724
5.896397222,0.25975254
5.899313945,0.272385644
5.90009684,0.275948794
5.900686868,0.278625092
5.901276896,0.28127929
5.901866924,0.283916981
5.902456952,0.286545713
5.90304698,0.289170333
5.903950098,0.293185039
5.905317155,0.299262421
5.90690456,0.30632463
5.908491965,0.313393635
5.91,0.320113343
5.911198207,0.325452225
5.912396414,0.330785076
5.914792827,0.341421659
5.918757837,0.358848693
5.922722847,0.375943672
5.926687858,0.392598569
5.930652868,0.408739092
5.934617878,0.424323907
5.939410759,0.442417059
5.94420364,0.459717604
5.948996521,0.476269761
5.953789402,0.492118023
5.959543139,0.510278794
5.965296875,0.527541416
5.971050612,0.543924693
5.976804348,0.559435148
5.982558085,0.574093557
5.988311821,0.587934018
5.994065558,0.601015361
5.999819294,0.613401491
6.005573031,0.625146665
6.011326768,0.636299449
6.017080504,0.64690125
6.022834241,0.656988883
6.028587977,0.666595094
6.034341714,0.675755916
6.04009545,0.684508844
6.045849187,0.692890514
6.051602923,0.700935094
6.05735666,0.708674633
6.063110396,0.716139911
6.064308603,0.717656726
6.06550681,0.719163671
6.067903223,0.722154086
6.072391872,0.727666744
6.07796355,0.734353854
6.083535228,0.740883061
6.089106906,0.747263731
6.0944,0.75318725
6.094551149,0.753354358
6.094702297,0.753521348
6.095900504,0.754837487
6.097098711,0.756146094
6.099495124,0.758743795
6.10393927,0.76347763
6.109968227,0.769687076
6.115997184,0.775591851
6.122026141,0.781118234
6.127690409,0.785895622
6.133354677,0.790208109
6.133924648,0.790614806
6.134454807,0.790821283
6.134595592,0.790862167
6.134652705,0.790879247
6.13468971,0.790890894
6.13469625,0.790893011
6.134701348,0.790894676
6.134702089,0.790894919
6.13470303,0.79089398
6.134703768,0.790892759
6.134704348,0.790891702
6.134704929,0.790890624
6.134705842,0.790888917
6.134707609,0.79088559
6.134711142,0.790878849
6.134714675,0.790872009
